url,Gemini,GPT,Summary_Vietnamese,Summary_English
https://youtu.be/7jn-YX8bTFw?si=jUxLNFAyU_LmP0-p,"Bản tin tổng hợp các chính sách mới có hiệu lực từ tháng 2/2026, bao gồm: miễn xử phạt chậm nộp hồ sơ khai thuế do thay đổi kỳ khai thuế, quy định mức phạt tiền về quyền tác giả, bệnh nghề nghiệp được hưởng bảo hiểm xã hội, giới hạn thời gian tắt quảng cáo video trực tuyến, khám sức khỏe trước khi bố trí lao động, siết quản lý ví điện tử, và sử dụng tài khoản VNEID khai hải quan điện tử.","Bản tin tổng hợp các chính sách có hiệu lực từ tháng 02/2026: Miễn phạt chậm nộp hồ sơ khai thuế khi chuyển từ kỳ khai quý sang tháng (Nghị định 373/2025); Quy định mức phạt tối đa 500 triệu đồng với tổ chức vi phạm quyền tác giả (Nghị định 341/2025); Bổ sung danh mục bệnh nghề nghiệp phổi và hô hấp được hưởng BHXH (Thông tư 60/2025); Bắt buộc cho phép tắt quảng cáo video sau 5 giây (Nghị định 34/2025); Quy định trách nhiệm khám sức khỏe trước khi bố trí việc làm (Thông tư 56/2025); Phạt đến 120 triệu đồng hành vi mua bán, cho thuê từ 10 ví điện tử trở lên (Nghị định 340/2025); và Cho phép dùng tài khoản VNEID để đăng ký khai hải quan điện tử (Thông tư 121/2025).","Bản tin tổng hợp các chính sách có hiệu lực từ tháng 2/2026, bao gồm: miễn phạt chậm nộp hồ sơ khai thuế khi chuyển kỳ khai, mức phạt tối đa 500 triệu đồng về quyền tác giả, bổ sung bệnh nghề nghiệp phổi và hô hấp được hưởng bảo hiểm xã hội, bắt buộc cho phép tắt quảng cáo video sau 5 giây, trách nhiệm khám sức khỏe trước khi bố trí lao động, phạt đến 120 triệu đồng với hành vi liên quan nhiều ví điện tử, và sử dụng tài khoản VNEID để khai hải quan điện tử.","The bulletin summarizes policies effective from February 2026, including: exemption from late tax filing penalties when changing filing periods, a maximum 500 million VND fine for copyright violations, addition of respiratory and lung occupational diseases eligible for social insurance, mandatory option to skip online video ads after 5 seconds, health check responsibilities before job placement, fines up to 120 million VND for actions involving multiple e-wallets, and using VNEID accounts for electronic customs declarations."
https://youtu.be/9Es3GDWxxG8?si=euWb2tI-EkqR9G8P,"Nghị định 188/2025/NĐ-CP quy định chi tiết và hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế, bao gồm: thanh toán trực tiếp thuốc, thiết bị y tế trong các trường hợp đặc thù; quyền lợi bảo hiểm y tế khi chưa có thẻ hoặc thẻ sai thông tin; hỗ trợ kinh phí chăm sóc sức khỏe ban đầu tại cơ sở giáo dục và doanh nghiệp; quy định chuyển đổi chính sách bảo hiểm khi sắp nhập địa phương; ưu tiên quyền lợi có lợi hơn cho người bệnh trong thời kỳ chuyển tiếp.","Nghị định 188/2025/NĐ-CP quy định nhiều điểm mới về BHYT từ 01/01/2025: Cho phép thanh toán trực tiếp khi người bệnh tự mua thuốc hiếm, thiết bị y tế loại C hoặc D nếu cơ sở thiếu hàng; quy định 5 nhóm trường hợp chưa có/chưa xuất trình thẻ vẫn được thanh toán (trẻ dưới 6 tuổi, người chờ đổi thẻ, cấp cứu...); hỗ trợ kinh phí chăm sóc sức khỏe ban đầu cho doanh nghiệp và trường học đủ điều kiện; bảo lưu quyền lợi và mức đóng do NSNN hỗ trợ khi sáp nhập địa phương; đặc biệt áp dụng nguyên tắc ưu tiên quy định có lợi hơn cho người bệnh trong giai đoạn chuyển tiếp.","Nghị định 188/2025/NĐ-CP hướng dẫn thi hành một số điều của Luật Bảo hiểm y tế, gồm thanh toán trực tiếp thuốc, thiết bị y tế trong trường hợp đặc thù, quyền lợi khi chưa có hoặc thẻ sai thông tin, hỗ trợ kinh phí chăm sóc sức khỏe ban đầu tại trường học và doanh nghiệp, bảo lưu quyền lợi khi sáp nhập địa phương, và ưu tiên quy định có lợi hơn cho người bệnh trong giai đoạn chuyển tiếp, có hiệu lực từ 01/01/2025.","Decree 188/2025/ND-CP provides guidance on implementing certain provisions of the Health Insurance Law, including direct payment for medicines and medical devices in special cases, benefits when the card is missing or contains incorrect information, funding support for primary healthcare at schools and enterprises, preservation of benefits during local mergers, and prioritizing provisions more favorable to patients during the transition period, effective from January 1, 2025."
https://youtu.be/heGh_VsgYXU?si=1qfxs0FlbULzl5P3,"Nghị định 226/2025/NĐ-CP quy định tám nội dung mới về quản lý đất đai, bao gồm: tăng giảm giá đất theo thực tế tại tỉnh; bồi thường cây trồng, vật nuôi khi thu hồi đất; bãi bỏ khung giá đất theo Nghị định 96/2019; sửa đổi các phương pháp định giá đất; Ủy ban nhân dân cấp xã xây dựng bảng giá đất; xác định giá đất công cộng theo đất thương mại; tăng giảm mức giá đất nông nghiệp trong cùng thửa có nhà ở; Chủ tịch UBND cấp xã phê duyệt phương án đấu giá quyền sử dụng đất.","Nghị định 226/2025/NĐ-CP có hiệu lực từ ngày 15/8/2025 quy định 8 nội dung mới về đất đai: Hội đồng nhân dân tỉnh quyết định tăng giảm giá các loại đất theo thực tế; bổ sung quy định bồi thường đối với cây trồng, vật nuôi khi Nhà nước thu hồi đất; bãi bỏ khung giá đất theo Nghị định 96/2019; sửa đổi 4 phương pháp định giá đất; giao UBND cấp xã thực hiện xây dựng bảng giá đất (thay cho cấp huyện); xác định giá đất công cộng, đất công trình sự nghiệp theo giá đất thương mại, dịch vụ tại khu vực lân cận; bổ sung đất nông nghiệp trong cùng thửa đất có nhà ở vào nhóm có thể tăng hoặc giảm mức giá; Chủ tịch UBND cấp xã phê duyệt phương án đấu giá quyền sử dụng đất.","Nghị định 226/2025/NĐ-CP có hiệu lực từ ngày 15/8/2025, quy định 8 nội dung mới về quản lý đất đai: Hội đồng nhân dân tỉnh quyết định tăng giảm giá đất theo thực tế; bồi thường cây trồng, vật nuôi khi thu hồi đất; bãi bỏ khung giá đất theo Nghị định 96/2019; sửa đổi phương pháp định giá đất; UBND cấp xã xây dựng bảng giá đất; xác định giá đất công cộng và đất công trình sự nghiệp theo giá thương mại; điều chỉnh mức giá đất nông nghiệp trong cùng thửa có nhà ở; Chủ tịch UBND cấp xã phê duyệt phương án đấu giá quyền sử dụng đất.","Decree 226/2025/ND-CP, effective from August 15, 2025, stipulates eight new provisions on land management: provincial People's Councils decide land price adjustments based on reality; compensation for crops and livestock upon land recovery; abolition of the land price framework under Decree 96/2019; revision of land valuation methods; commune-level People's Committees set land price tables; determination of public and facility land prices based on commercial rates; adjustment of agricultural land prices within the same plot containing houses; and commune-level People's Committee Chair approves land use rights auction plans."
https://youtu.be/z767P_4N0RA?si=KO-46NNiu2FhMtdE,"Bộ Chính trị ban hành quy định số 01/2026 về chế độ đảng phí và quy định số 06/2026 về quản lý, sử dụng thẻ đảng viên, hiệu lực từ ngày 01/5/2026. Nội dung chính gồm: nghĩa vụ đóng đảng phí, mức đóng theo từng đối tượng, hình thức thu, miễn giảm, quản lý và sử dụng thẻ đảng viên, thẩm quyền cấp, thu hồi và xử lý vi phạm. Văn bản thay thế các quy định cũ và cụ thể hóa trách nhiệm của đảng viên cũng như cấp ủy các cấp.","Bộ Chính trị ban hành Quy định số 01-QĐ/TW về chế độ đảng phí và Ban Bí thư ban hành Quy định số 06-QĐ/TW về quản lý, sử dụng thẻ đảng viên (hiệu lực từ 01/5/2026). Các nội dung trọng tâm gồm: đóng đảng phí là bắt buộc (quá 3 tháng không lý do sẽ bị xóa tên); thu nộp qua Cổng dịch vụ công quốc gia; mức đóng 1% lương đối với diện BHXH bắt buộc và mức phí cụ thể cho các đối tượng khác; quy định chi tiết miễn, giảm và không thu đảng phí; thẻ đảng viên dùng để biểu quyết và thực hiện thủ tục hành chính Đảng điện tử; quy định nghiêm cấm cho thuê, cầm cố, đăng tải hình ảnh thẻ trái phép; xử lý xóa tên nếu tự ý trả hoặc hủy thẻ.","Bộ Chính trị ban hành Quy định số 01/2026 về chế độ đảng phí và Quy định số 06/2026 về quản lý, sử dụng thẻ đảng viên, có hiệu lực từ 01/5/2026. Nội dung bao gồm nghĩa vụ đóng đảng phí, mức đóng theo từng đối tượng, hình thức thu, miễn giảm, quản lý và sử dụng thẻ đảng viên, thẩm quyền cấp, thu hồi, xử lý vi phạm; thẻ dùng để biểu quyết và thực hiện thủ tục hành chính điện tử, nghiêm cấm cho thuê, cầm cố hoặc sử dụng trái phép, đồng thời thay thế các quy định cũ và cụ thể hóa trách nhiệm của đảng viên và cấp ủy các cấp.","The Politburo issued Regulation No. 01/2026 on party dues and Regulation No. 06/2026 on the management and use of party membership cards, effective from May 1, 2026. The regulations cover obligations to pay party dues, contribution rates by category, collection methods, exemptions and reductions, management and use of membership cards, authority for issuance and revocation, handling of violations; cards are used for voting and electronic administrative procedures, with strict prohibition on leasing, pledging, or unauthorized use, replacing previous regulations and specifying the responsibilities of party members and party committees at all levels."
https://youtu.be/6AElDH8RMsA?si=ORIrOk-KT5SE1P76,"Nghị quyết 07/2025 của Chính phủ quy định chính sách đối với cán bộ, công chức, viên chức, lực lượng vũ trang, người lao động hợp đồng, cán bộ công đoàn và người làm việc ngoài biên chế chịu tác động từ sắp xếp tổ chức bộ máy hành chính. Nội dung chính gồm trợ cấp một lần, bảo lưu hoặc chi trả bảo hiểm xã hội, trợ cấp thôi việc, cách tính trợ cấp và thời hạn chi trả. Văn bản điều chỉnh chế độ cho những người nghỉ hưu trước hoặc sau ngày 17/5/2025 và quy định hoàn tất chi trả trước 1/11/2025.","Nghị quyết 07/2025/NQ-CP quy định chính sách hỗ trợ đối tượng chịu tác động do sắp xếp bộ máy hành chính với 5 nhóm cụ thể: (1) Cán bộ, công chức, viên chức, lực lượng vũ trang đủ tuổi hưu nghỉ việc ngay được hưởng lương hưu và trợ cấp một lần từ 15 đến 24 tháng lương; (2) Cán bộ cấp xã trở lên đã nghỉ hưu/hưởng hưu trí nhận trợ cấp một lần tối đa 24 tháng lương; (3) Người lao động hợp đồng tại đơn vị sự nghiệp công lập được nghỉ hưu trước tuổi hoặc thôi việc theo Nghị định 178/2024; (4) Người làm việc ngoài biên chế tại các hội được trợ cấp tối đa 24 tháng lương/thù lao; (5) Cán bộ công đoàn chuyên trách nghỉ hưu sớm được trợ cấp từ 0,7 - 0,8 tháng lương tùy thời gian nghỉ sớm hoặc hưởng chính sách thôi việc. Nghị quyết quy định cách tính thời gian lẻ, bổ sung chế độ cho trường hợp nghỉ trước 17/5/2025 và yêu cầu hoàn thành chi trả trước 01/11/2025.","Nghị quyết 07/2025/NQ-CP của Chính phủ quy định chính sách hỗ trợ cán bộ, công chức, viên chức, lực lượng vũ trang, người lao động hợp đồng, cán bộ công đoàn và người làm việc ngoài biên chế chịu tác động từ sắp xếp bộ máy hành chính, bao gồm trợ cấp một lần, bảo lưu hoặc chi trả bảo hiểm xã hội, trợ cấp thôi việc, cách tính trợ cấp và thời hạn chi trả; điều chỉnh cả những người nghỉ hưu trước hoặc sau ngày 17/5/2025 và yêu cầu hoàn tất chi trả trước 01/11/2025.","Government Resolution 07/2025/NQ-CP stipulates support policies for civil servants, public employees, armed forces, contract workers, trade union officials, and non-staff workers affected by administrative reorganization, including one-time allowances, social insurance retention or payment, severance pay, calculation methods, and payment deadlines; it covers those retiring before or after May 17, 2025, with all payments to be completed by November 1, 2025."
https://youtu.be/7yGfMS6Zx_c?si=3d9zwhqyUW6lM_7Q,"Nghị định 168 quy định 10 mức phạt hành chính đối với người điều khiển xe máy tại Việt Nam, áp dụng từ 01/01/2025, với các mức phạt từ 200.000 đến 14.000.000 đồng tương ứng với các hành vi vi phạm giao thông đường bộ khác nhau, nhằm nâng cao ý thức tham gia giao thông và đảm bảo an toàn.","Nghị định 168 áp dụng từ 01/01/2025 quy định 10 khung phạt hành chính đối với xe máy để thay thế các quy định cũ, bao gồm: từ 200 - 400 nghìn đồng (lỗi nhẹ như không xi nhan, đèn chiếu sáng); 400 - 600 nghìn đồng (quá tốc độ dưới 10km/h, không mũ bảo hiểm); 600 - 800 nghìn đồng (quá tốc độ đến 20km/h, dùng điện thoại); 1 - 2 triệu đồng (rời hiện trường tai nạn); 2 - 3 triệu đồng (nồng độ cồn mức thấp nhất, đi vào đường cấm); 4 - 6 triệu đồng (đi ngược chiều, vượt đèn đỏ); 6 - 8 triệu đồng (quá tốc độ trên 20km/h, nồng độ cồn mức 2); 8 - 10 triệu đồng (lạng lách, nồng độ cồn kịch khung, có chất ma túy); và cao nhất 10 - 14 triệu đồng (vi phạm gây tai nạn giao thông).","Nghị định 168 có hiệu lực từ 01/01/2025, quy định 10 mức phạt hành chính đối với người điều khiển xe máy tại Việt Nam, từ 200.000 đến 14.000.000 đồng, tương ứng với các hành vi vi phạm giao thông khác nhau, nhằm nâng cao ý thức tham gia giao thông và đảm bảo an toàn; thay thế các quy định cũ và cụ thể hóa mức phạt theo từng hành vi vi phạm như không xi nhan, vượt tốc độ, sử dụng điện thoại, nồng độ cồn, đi ngược chiều, vượt đèn đỏ, lạng lách, sử dụng chất ma túy, hay gây tai nạn.","Decree 168, effective from January 1, 2025, stipulates 10 administrative fines for motorbike riders in Vietnam, ranging from 200,000 to 14,000,000 VND, corresponding to various traffic violations, aiming to raise traffic awareness and ensure safety; it replaces previous regulations and specifies fines for specific violations such as failing to signal, speeding, using a phone, alcohol levels, driving against traffic, running red lights, reckless maneuvers, drug use, or causing accidents."
https://youtu.be/7ouOktIK4X4?si=Rs6ahYRnBsl0U8H3,"Nghị định 151/2025/NĐ-CP quy định thủ tục cấp sổ đỏ tại Việt Nam từ 01/05/2025, rút ngắn thời gian xử lý, cho phép nộp hồ sơ tại nhiều đơn vị trong cùng tỉnh, bỏ yêu cầu xác nhận đất phù hợp quy hoạch, và hướng dẫn chuẩn bị hồ sơ, nộp tại bộ phận một cửa hoặc qua dịch vụ công.","Nghị định 151/2025/NĐ-CP (hiệu lực từ 01/05/2025) quy định 5 điểm mới về cấp sổ đỏ: (1) Chủ tịch UBND cấp xã có thẩm quyền cấp sổ đỏ lần đầu cho cá nhân, cộng đồng dân cư trong nước; (2) Rút ngắn thời gian đăng ký đất đai lần đầu xuống tối đa 17 ngày làm việc (giảm 3 ngày so với trước); (3) Cho phép người dân nộp hồ sơ tại bất kỳ đơn vị tiếp nhận nào trong cùng địa bàn tỉnh; (4) UBND cấp xã không phải thực hiện riêng việc xác nhận đất phù hợp quy hoạch, không tranh chấp, sử dụng ổn định khi làm thủ tục; (5) Đa dạng hóa hình thức nộp hồ sơ (trực tiếp, bưu chính, qua cổng dịch vụ công hoặc tại địa điểm thỏa thuận).","Nghị định 151/2025/NĐ-CP (có hiệu lực từ 01/05/2025) quy định thủ tục cấp sổ đỏ với 5 điểm mới: Chủ tịch UBND xã có thẩm quyền cấp lần đầu, rút ngắn thời gian tối đa 17 ngày, nộp hồ sơ tại bất kỳ đơn vị trong tỉnh, không yêu cầu xác nhận đất phù hợp quy hoạch, và đa dạng hóa hình thức nộp hồ sơ (trực tiếp, bưu chính, dịch vụ công hoặc tại địa điểm thỏa thuận).","Decree 151/2025/ND-CP (effective from May 1, 2025) stipulates procedures for issuing land use right certificates with five updates: the commune People's Committee chairman has authority for first issuance, processing time is shortened to a maximum of 17 days, applicants can submit documents at any unit within the province, no confirmation of land conformity to planning is required, and submission methods are diversified (in-person, postal, public service portal, or agreed locations)."
https://youtu.be/qF1L4WHvTZg?si=8JoeyzR22p_se6B1,"Văn bản tổng hợp các chính sách mới có hiệu lực từ tháng 5/2026, bao gồm luật trí tuệ nhân tạo, luật phục hồi phá sản, tăng lương cơ sở và lương hưu, quy định mã định danh bất động sản, thông tư về tài khoản ngân hàng, an toàn dịch vụ trực tuyến ngân hàng, xếp lương công chức, và quản lý quỹ xã hội, quỹ từ thiện.","Văn bản tổng hợp các chính sách mới nổi bật có hiệu lực từ tháng 05/2026, bao gồm: Luật Trí tuệ nhân tạo (quy định hành vi cấm, lấy con người làm trung tâm); Luật Phục hồi phá sản 2025 (cho phép doanh nghiệp tạm dừng đóng quỹ hưu trí và tử tuất tối đa 12 tháng); điều chỉnh mức lương cơ sở, lương hưu và các loại trợ cấp; Nghị định 357/2025 về mã định danh điện tử sản phẩm bất động sản; Thông tư 25/2025 (yêu cầu hộ kinh doanh dùng tài khoản ngân hàng đúng tên đăng ký); Thông tư 77/2025 (ứng dụng ngân hàng tự động ngắt nếu điện thoại bị bẻ khóa/jailbreak); Thông tư 01/2026 (hướng dẫn xếp lương công chức mới tuyển dụng); và Nghị định 03/2026 (siết chặt nghĩa vụ công khai tài chính của quỹ xã hội, từ thiện).","Văn bản tổng hợp các chính sách mới có hiệu lực từ tháng 5/2026, bao gồm Luật Trí tuệ nhân tạo, Luật Phục hồi phá sản 2025, điều chỉnh lương cơ sở, lương hưu và trợ cấp, Nghị định 357/2025 về mã định danh bất động sản, Thông tư 25/2025 về tài khoản ngân hàng hộ kinh doanh, Thông tư 77/2025 về an toàn dịch vụ ngân hàng trực tuyến, Thông tư 01/2026 về xếp lương công chức mới, và Nghị định 03/2026 về quản lý tài chính quỹ xã hội, từ thiện.","The document summarizes new policies effective from May 2026, including the Artificial Intelligence Law, the 2025 Bankruptcy Recovery Law, adjustments to basic salary, pensions, and allowances, Decree 357/2025 on real estate product identification codes, Circular 25/2025 on bank accounts for business households, Circular 77/2025 on online banking security, Circular 01/2026 on salary ranking for newly recruited civil servants, and Decree 03/2026 on financial management of social and charitable funds."
https://youtu.be/sLQKtE9pXmc?si=kUWk3qofwUN6GrGW,"Nghị định 261/2025/NĐ-CP sửa đổi các quy định về phát triển, quản lý và chính sách nhà ở xã hội, bao gồm nâng trần thu nhập, mở rộng đối tượng, bổ sung xác nhận thu nhập cho lao động tự do, điều chỉnh lãi suất vay mua nhà, đơn giản hóa hồ sơ dự án, rút ngắn thời gian lựa chọn chủ đầu tư, và thay đổi mẫu đơn đăng ký mua/thuê nhà ở xã hội.","Nghị định 261/2025/NĐ-CP có hiệu lực từ 10/10/2025 quy định 6 điểm mới: (1) Nâng trần thu nhập để mua nhà ở xã hội (độc thân: 20 triệu, hai vợ chồng: 40 triệu/tháng); (2) Bổ sung Công an cấp xã xác nhận thu nhập cho lao động tự do; (3) Áp dụng lãi suất vay mua nhà 5,4%/năm (áp dụng cả dư nợ gốc của hợp đồng cũ); (4) Đơn giản hóa hồ sơ dự án qua việc sử dụng mã số thông tin điện tử thay thế bản giấy; (5) Rút ngắn thời gian phê duyệt chủ trương và lựa chọn chủ đầu tư xuống còn 30 ngày; (6) Thay đổi hoàn toàn mẫu đơn đăng ký mua/thuê nhà ở xã hội, yêu cầu chi tiết hơn về thu nhập và người phụ thuộc.","Nghị định 261/2025/NĐ-CP, có hiệu lực từ 10/10/2025, sửa đổi các quy định về phát triển, quản lý và chính sách nhà ở xã hội, gồm nâng trần thu nhập (độc thân 20 triệu, hai vợ chồng 40 triệu/tháng), mở rộng đối tượng, bổ sung xác nhận thu nhập cho lao động tự do do Công an cấp xã, áp dụng lãi suất vay mua nhà 5,4%/năm kể cả hợp đồng cũ, đơn giản hóa hồ sơ dự án bằng mã số điện tử, rút ngắn thời gian lựa chọn chủ đầu tư còn 30 ngày, và thay đổi mẫu đơn đăng ký mua/thuê nhà với thông tin chi tiết hơn về thu nhập và người phụ thuộc.","Decree 261/2025/ND-CP, effective from October 10, 2025, amends regulations on the development, management, and social housing policies, including raising income ceilings (single: 20 million VND, couples: 40 million VND/month), expanding eligible groups, adding income verification for freelancers by commune police, applying a 5.4% annual interest rate for home loans including existing contracts, simplifying project dossiers via electronic codes, shortening the investor selection period to 30 days, and fully revising the social housing application form to include more detailed income and dependent information."
https://www.youtube.com/watch?v=m6dtT2o7p0s,"Nghị định 310/2025/NĐ-CP sửa đổi quy định xử phạt vi phạm hành chính trong lĩnh vực thuế hóa đơn, bao gồm mở rộng đối tượng bị xử phạt, bổ sung trường hợp bất khả kháng, điều chỉnh cách tính phạt tiền, xử lý nhiều hành vi vi phạm trong cùng một vụ việc, và thay đổi mức phạt với hành vi lập hoặc không lập hóa đơn đúng thời điểm.","Nghị định 310/2025/NĐ-CP (hiệu lực từ 16/05/2026) sửa đổi quy định xử phạt vi phạm thuế, hóa đơn với các điểm mới: Mở rộng xử phạt hành chính đối với các hành vi vi phạm liên quan đến các khoản thu khác thuộc ngân sách do cơ quan thuế quản lý; bổ sung cụ thể các trường hợp bất khả kháng (thiên tai, dịch bệnh, tai nạn bất ngờ...); bổ sung đối tượng bị xử phạt gồm bên được ủy quyền, tổ chức khai nộp thuế thay và bên thứ ba vi phạm nghĩa vụ cung cấp thông tin; quy định chỉ xử phạt một hành vi nếu vi phạm nhiều lần cùng loại (lập hóa đơn sai thời điểm, không lập hóa đơn, khai sai chỉ tiêu); thay đổi cách tính tiền phạt theo số lượng hóa đơn vi phạm; và xác định vi phạm quy mô lớn khi vi phạm từ 10 số hóa đơn trở lên hoặc trốn thuế từ 100 triệu đồng trở lên.","Nghị định 310/2025/NĐ-CP (có hiệu lực từ 16/05/2026) sửa đổi quy định xử phạt vi phạm hành chính trong lĩnh vực thuế, hóa đơn, bao gồm: mở rộng đối tượng bị xử phạt (gồm bên được ủy quyền, tổ chức khai nộp thuế thay, bên thứ ba vi phạm nghĩa vụ cung cấp thông tin); bổ sung trường hợp bất khả kháng (thiên tai, dịch bệnh, tai nạn bất ngờ...); điều chỉnh cách tính phạt tiền theo số lượng hóa đơn vi phạm; xử lý nhiều hành vi vi phạm trong cùng một vụ việc theo nguyên tắc chỉ phạt một hành vi nếu vi phạm cùng loại; thay đổi mức phạt với hành vi lập hoặc không lập hóa đơn đúng thời điểm; và xác định vi phạm quy mô lớn khi vi phạm từ 10 hóa đơn trở lên hoặc trốn thuế từ 100 triệu đồng trở lên.","Decree 310/2025/ND-CP (effective from May 16, 2026) amends administrative penalties in the field of taxation and invoices, including: expanding penalized subjects (including authorized parties, organizations filing taxes on behalf, third parties violating information obligations); adding force majeure cases (natural disasters, epidemics, sudden accidents, etc.); adjusting fine calculations based on the number of invoices violated; handling multiple violations in the same case with the principle of penalizing only one repeated type; changing penalties for issuing or not issuing invoices on time; and defining major violations for 10 or more invoices or tax evasion of 100 million VND or more."
https://youtube.com/shorts/GQtGTapIyJQ?si=kG1kDoWPrIukF86_,"Nghị định 315-2025 quy định quy chế làm việc mẫu của Ủy ban nhân dân xã, phường, đặc khu, đảm bảo tuân thủ pháp luật, lãnh đạo của Đảng và giám sát của Hội đồng nhân dân. Quy chế yêu cầu làm việc theo tập thể, quyết định theo đa số, nâng cao thẩm quyền Chủ tịch, đẩy mạnh chuyển đổi số, mỗi việc chỉ giao cho một cá nhân chủ trì và chịu trách nhiệm. Thành viên và công chức phải sâu sát địa bàn, tiếp thu ý kiến nhân dân, thực hiện giải trình minh bạch.","Nghị định 315/2025/NĐ-CP ban hành quy chế làm việc mẫu của Ủy ban nhân dân xã, phường, đặc khu quy chế, yêu cầu mọi hoạt động tuân thủ Hiến pháp, pháp luật, dưới sự lãnh đạo của Đảng ủy và giám sát của HĐND. Ủy ban nhân dân cấp xã làm việc theo chế độ tập thể, quyết định theo đa số, đề cao trách nhiệm cá nhân của Chủ tịch. Quy chế nhấn mạnh việc chuyển đổi số toàn diện, xây dựng chính quyền số, áp dụng nguyên tắc mỗi việc chỉ giao một người chủ trì chịu trách nhiệm, đồng thời yêu cầu cán bộ phải sâu sát địa bàn, tiếp thu ý kiến và giải trình công khai trước nhân dân.","Nghị định 315/2025/NĐ-CP ban hành quy chế làm việc mẫu của Ủy ban nhân dân xã, phường, đặc khu, yêu cầu tuân thủ Hiến pháp, pháp luật, lãnh đạo của Đảng và giám sát của HĐND, làm việc theo tập thể, quyết định theo đa số, nâng cao thẩm quyền và trách nhiệm cá nhân của Chủ tịch, thúc đẩy chuyển đổi số, mỗi việc chỉ giao một người chủ trì và chịu trách nhiệm, cán bộ phải sâu sát địa bàn, tiếp thu ý kiến và giải trình minh bạch trước nhân dân.","Decree 315/2025/ND-CP issues a model working regulation for commune, ward, and special zone People's Committees, requiring compliance with the Constitution, laws, Party leadership, and supervision by the People's Council, working collectively, deciding by majority, enhancing the authority and personal responsibility of the Chairman, promoting digital transformation, assigning each task to a single responsible person, and requiring officials to closely engage with the locality, receive feedback, and provide transparent explanations to the public."
https://www.youtube.com/watch?v=jWpe-pIVvi4,"Chỉ thị số 19 năm 2025 của Thủ tướng Chính phủ yêu cầu tăng cường công tác phòng chống và khắc phục thiệt hại do thiên tai trước mùa mưa bão. Văn bản nêu rõ phân công trách nhiệm các bộ, ngành, địa phương, đảm bảo thông suốt chỉ đạo, chuẩn bị kịch bản ứng phó, bảo vệ người dân, hạ tầng và thông tin liên lạc, đồng thời đẩy mạnh ứng dụng công nghệ và chuyển đổi số trong quản lý thiên tai.","Chỉ thị số 19 năm 2025 của Thủ tướng Chính phủ yêu cầu tăng cường công tác phòng chống, khắc phục thiệt hại do thiên tai trước mùa mưa bão năm 2025. Nội dung trọng tâm bao gồm: đảm bảo sự chỉ đạo thông suốt, không để bị động bất ngờ khi sắp xếp tổ chức bộ máy và đơn vị hành chính; các địa phương thực hiện phương châm ""bốn tại chỗ"", cập nhật phương án ứng phó phù hợp đặc điểm địa bàn; khắc phục dứt điểm các sự cố hạ tầng xung yếu (đê điều, điện, viễn thông); đẩy mạnh chuyển đổi số, quan trắc và dự báo. Chỉ thị cũng phân công nhiệm vụ cụ thể cho từng bộ ngành: Nông nghiệp và Môi trường theo dõi dự báo, Công Thương đảm bảo an toàn điện, Xây dựng chống ngập úng đô thị, Quốc phòng và Công an hỗ trợ nhân dân, Tài chính đảm bảo nguồn lực hỗ trợ kịp thời.","Chỉ thị số 19/2025 của Thủ tướng Chính phủ yêu cầu tăng cường phòng chống và khắc phục thiệt hại do thiên tai trước mùa mưa bão, đảm bảo chỉ đạo thông suốt, thực hiện phương châm ""bốn tại chỗ"", chuẩn bị kịch bản ứng phó, khắc phục sự cố hạ tầng xung yếu, đẩy mạnh chuyển đổi số và dự báo, đồng thời phân công nhiệm vụ cụ thể cho các bộ ngành: Nông nghiệp và Môi trường theo dõi dự báo; Công Thương đảm bảo an toàn điện; Xây dựng chống ngập úng đô thị; Quốc phòng và Công an hỗ trợ nhân dân; Tài chính đảm bảo nguồn lực hỗ trợ.","Directive No. 19/2025 issued by the Prime Minister requires strengthening disaster prevention and damage mitigation before the rainy season, ensuring smooth command, implementing the ""four on-the-spot"" principle, preparing response scenarios, addressing critical infrastructure failures, promoting digital transformation and forecasting, while assigning specific responsibilities to ministries: Agriculture and Environment monitor forecasts; Industry and Trade ensure electricity safety; Construction prevents urban flooding; Defense and Public Security assist the population; Finance ensures timely support resources."
